"Question Number" "Answer Number" "Predict Rank" "Predict Proba" "Answer class"
Q427_R50 Q427_R50_C6 10 0.878695048311066 false
Q427_R51 Q427_R51_C3 1 0.9999941918443139 false
Q427_R51 Q427_R51_C8 2 0.99998974027005 false
Q427_R51 Q427_R51_C2 3 0.9992754247007039 false
Q427_R51 Q427_R51_C4 4 0.999119707944442 false
Q427_R51 Q427_R51_C6 5 0.9990464670274759 false
Q427_R51 Q427_R51_C5 6 0.9988424048983161 false
Q427_R51 Q427_R51_C7 7 0.9957685958216962 false
Q427_R51 Q427_R51_C9 8 0.9883887463382355 false
Q427_R51 Q427_R51_C10 9 0.9827458384573542 false
Q427_R51 Q427_R51_C1 10 0.9516580059420182 false
Q429_R32 Q429_R32_C1 1 0.9925270913199523 true
Q429_R32 Q429_R32_C2 2 0.9905757286112008 true
Q429_R32 Q429_R32_C6 3 0.9786536624179256 false
Q429_R32 Q429_R32_C4 4 0.9672010514507073 true
Q429_R32 Q429_R32_C7 5 0.9587209396360006 true
Q429_R32 Q429_R32_C10 6 0.9505906118581869 true
Q429_R32 Q429_R32_C3 7 0.9362682234657257 true
Q429_R32 Q429_R32_C8 8 0.8416264052702043 true
Q429_R32 Q429_R32_C9 9 0.6686574488380553 true
Q429_R32 Q429_R32_C5 10 0.5376348774623465 true
Q430_R8 Q430_R8_C6 1 0.9984410547322506 false
Q430_R8 Q430_R8_C9 2 0.9949836037320293 false
Q430_R8 Q430_R8_C3 3 0.9899201999304864 false
Q430_R8 Q430_R8_C5 4 0.9242511469126531 true
Q430_R8 Q430_R8_C10 5 0.9167174565825432 false
Q430_R8 Q430_R8_C1 6 0.9156060687181758 false
Q430_R8 Q430_R8_C4 7 0.6969410479907655 true
Q430_R8 Q430_R8_C2 8 0.6672275286957174 false
Q430_R8 Q430_R8_C7 9 0.6062496978157642 true
Q430_R8 Q430_R8_C8 10 0.5915791871129078 true
Q431_R16 Q431_R16_C4 1 0.9999999992422235 true
Q431_R16 Q431_R16_C1 2 0.9999635615788406 true
Q431_R16 Q431_R16_C2 3 0.9998683590983088 true
Q431_R16 Q431_R16_C3 4 0.9991552422753667 true
Q431_R16 Q431_R16_C10 5 0.9700641492302086 true
Q431_R16 Q431_R16_C6 6 0.8576084099209828 false
Q431_R16 Q431_R16_C7 7 0.727569691937758 false
Q431_R16 Q431_R16_C9 8 0.6356819701559727 true
Q431_R16 Q431_R16_C5 9 0.6085933444550637 true
Q431_R16 Q431_R16_C8 10 0.5806539911465411 false
Q431_R29 Q431_R29_C6 1 0.9999889786526823 false
Q431_R29 Q431_R29_C1 2 0.999868553269358 false
Q431_R29 Q431_R29_C7 3 0.9996850646881448 false
Q431_R29 Q431_R29_C8 4 0.9995811243795237 false
Q431_R29 Q431_R29_C10 5 0.9991665601754607 false
Q431_R29 Q431_R29_C2 6 0.9981580811631992 false
Q431_R29 Q431_R29_C3 7 0.9880810668055632 true
Q431_R29 Q431_R29_C4 8 0.9646092671556334 false
Q431_R29 Q431_R29_C9 9 0.9232121641071868 true
Q431_R29 Q431_R29_C5 10 0.5556595487852201 false
Q431_R35 Q431_R35_C5 1 0.9999995479215429 false
Q431_R35 Q431_R35_C8 2 0.9998933830791383 false
Q431_R35 Q431_R35_C4 3 0.9996869932832994 false
Q431_R35 Q431_R35_C2 4 0.9995973045383738 false
Q431_R35 Q431_R35_C10 5 0.9994161047702799 true
Q431_R35 Q431_R35_C9 6 0.9797727413044882 false
Q431_R35 Q431_R35_C1 7 0.9656018019074307 false
Q431_R35 Q431_R35_C3 8 0.9592604966901844 true
Q431_R35 Q431_R35_C6 9 0.9406349043666764 false
Q431_R35 Q431_R35_C7 10 0.6204908361795014 true
Q431_R5 Q431_R5_C8 1 0.999649413313797 true
Q431_R5 Q431_R5_C9 2 0.999649413313797 true
Q431_R5 Q431_R5_C2 3 0.9981513278266806 true
Q431_R5 Q431_R5_C3 4 0.9524138731802498 true
Q431_R5 Q431_R5_C1 5 0.938952813590792 true
Q431_R5 Q431_R5_C6 6 0.9016920694530348 false
Q431_R5 Q431_R5_C7 7 0.6592158285428549 false
Q431_R5 Q431_R5_C10 8 0.6336899590893873 true
Q431_R5 Q431_R5_C5 9 0.5771157563168925 false
Q431_R5 Q431_R5_C4 10 0.5014472081540732 true
Q432_R101 Q432_R101_C6 1 0.9999020674339705 false
Q432_R101 Q432_R101_C8 2 0.9973738497392898 true
Q432_R101 Q432_R101_C5 3 0.9885903964472843 true
Q432_R101 Q432_R101_C7 4 0.9864327606341156 true
Q432_R101 Q432_R101_C2 5 0.9798080662267578 true
Q432_R101 Q432_R101_C9 6 0.9738436982103212 true
Q432_R101 Q432_R101_C10 7 0.9472492500489234 true
Q432_R101 Q432_R101_C1 8 0.8355794709387114 true
Q432_R101 Q432_R101_C4 9 0.8089301304583262 true
Q432_R101 Q432_R101_C3 10 0.7132388786386644 true
Q432_R111 Q432_R111_C4 1 0.9999301592651716 true
Q432_R111 Q432_R111_C8 2 0.9993719389098125 true
Q432_R111 Q432_R111_C3 3 0.998762183404937 true
Q432_R111 Q432_R111_C1 4 0.9962755242666121 true
Q432_R111 Q432_R111_C2 5 0.994207693738427 true
Q432_R111 Q432_R111_C9 6 0.9895478561384863 true
Q432_R111 Q432_R111_C5 7 0.9770912619924758 true
Q432_R111 Q432_R111_C7 8 0.910807225691998 true
Q432_R111 Q432_R111_C6 9 0.8118282168098944 true
Q432_R111 Q432_R111_C10 10 0.5528310514421041 true
Q432_R127 Q432_R127_C9 1 0.9982939886967743 false
Q432_R127 Q432_R127_C5 2 0.9970364864733537 true
Q432_R127 Q432_R127_C2 3 0.9848255974010226 true
Q432_R127 Q432_R127_C8 4 0.9792559963485112 true
Q432_R127 Q432_R127_C4 5 0.9770356741794876 true
Q432_R127 Q432_R127_C3 6 0.9636786331111908 true
Q432_R127 Q432_R127_C1 7 0.8814104001283766 true
Q432_R127 Q432_R127_C7 8 0.7975668268354306 true
Q432_R127 Q432_R127_C6 9 0.7392006264456792 true
Q432_R127 Q432_R127_C10 10 0.6843586771531229 true
Q432_R93 Q432_R93_C2 1 0.9947202186848665 false
Q432_R93 Q432_R93_C3 2 0.9916732615213091 false
Q432_R93 Q432_R93_C1 3 0.984328941083308 false
Q432_R93 Q432_R93_C7 4 0.9646371181626863 true
Q432_R93 Q432_R93_C5 5 0.9414839492906972 false
Q432_R93 Q432_R93_C4 6 0.8384108541676181 false
Q432_R93 Q432_R93_C9 7 0.6631932827134748 false
Q432_R93 Q432_R93_C10 8 0.6504012568449048 true
Q432_R93 Q432_R93_C8 9 0.6476602629684585 false
Q432_R93 Q432_R93_C6 10 0.6383960770156986 true
Q432_R96 Q432_R96_C10 1 0.9999993936217698 false
Q432_R96 Q432_R96_C2 2 0.9999989670939406 false
Q432_R96 Q432_R96_C8 3 0.9999833444004673 false
Q432_R96 Q432_R96_C4 4 0.999869986089373 false
Q432_R96 Q432_R96_C9 5 0.9998198488090039 false
Q432_R96 Q432_R96_C3 6 0.9979047403883413 false
Q432_R96 Q432_R96_C6 7 0.9966188996093315 false
Q432_R96 Q432_R96_C1 8 0.9959572482395835 false
Q432_R96 Q432_R96_C5 9 0.9934408890836436 false
Q432_R96 Q432_R96_C7 10 0.9623492447483329 false
Q433_R11 Q433_R11_C10 1 0.9870016828760679 true
Q433_R11 Q433_R11_C7 2 0.9798755624298529 false
Q433_R11 Q433_R11_C1 3 0.8847885888492952 true
Q433_R11 Q433_R11_C3 4 0.8759994142170321 true
Q433_R11 Q433_R11_C9 5 0.7784594548978689 true
Q433_R11 Q433_R11_C5 6 0.6702324957834447 false
Q433_R11 Q433_R11_C2 7 0.596030219246799 false
Q433_R11 Q433_R11_C4 8 0.5822447879263434 true
Q433_R11 Q433_R11_C6 9 0.5444005194637866 false
Q433_R11 Q433_R11_C8 10 0.5441406054863097 true
Q433_R115 Q433_R115_C5 1 0.999741096492964 true
Q433_R115 Q433_R115_C8 2 0.9942701090581563 false
Q433_R115 Q433_R115_C3 3 0.9909702285152757 true
Q433_R115 Q433_R115_C9 4 0.9769905382976393 false
Q433_R115 Q433_R115_C6 5 0.936935693858152 true
Q433_R115 Q433_R115_C2 6 0.8738887438634377 false
Q433_R115 Q433_R115_C7 7 0.8008905979259104 false
Q433_R115 Q433_R115_C4 8 0.7270294430406544 true
Q433_R115 Q433_R115_C1 9 0.6260064400374489 true
Q433_R115 Q433_R115_C10 10 0.5960597196966522 true
Q433_R128 Q433_R128_C7 1 0.9999998785464812 false
Q433_R128 Q433_R128_C10 2 0.9999985253317937 false
Q433_R128 Q433_R128_C9 3 0.9999981651828448 false
Q433_R128 Q433_R128_C3 4 0.9999973393209382 false
Q433_R128 Q433_R128_C1 5 0.9998800933478132 false
Q433_R128 Q433_R128_C5 6 0.9998427398129479 false
Q433_R128 Q433_R128_C8 7 0.9998011348940693 false
Q433_R128 Q433_R128_C4 8 0.9997537028381103 false
Q433_R128 Q433_R128_C2 9 0.9988280179975232 false
Q433_R128 Q433_R128_C6 10 0.9982176473079529 false
Q433_R28 Q433_R28_C6 1 0.9995854803901019 true
Q433_R28 Q433_R28_C3 2 0.9981323899096836 true
Q433_R28 Q433_R28_C10 3 0.9980552875607425 true
Q433_R28 Q433_R28_C4 4 0.99636879739808 true
Q433_R28 Q433_R28_C1 5 0.9895158191032374 true
Q433_R28 Q433_R28_C2 6 0.9895158191032374 true
Q433_R28 Q433_R28_C9 7 0.9844895314222722 true
Q433_R28 Q433_R28_C8 8 0.9792843572796963 true
Q433_R28 Q433_R28_C5 9 0.6526900936109112 false
Q433_R28 Q433_R28_C7 10 0.6390810406295587 true
Q433_R30 Q433_R30_C5 1 0.9996558692961368 false
Q433_R30 Q433_R30_C7 2 0.9995344043838958 false
Q433_R30 Q433_R30_C10 3 0.9979853976530337 false
Q433_R30 Q433_R30_C6 4 0.9975192396366133 false
Q433_R30 Q433_R30_C3 5 0.9702292346988564 false
Q433_R30 Q433_R30_C1 6 0.9053028090709861 false
Q433_R30 Q433_R30_C2 7 0.9053028090709861 false
Q433_R30 Q433_R30_C4 8 0.8934789045840347 false
Q433_R30 Q433_R30_C8 9 0.6493785734803105 true
Q433_R30 Q433_R30_C9 10 0.6493785734803105 true
Q433_R38 Q433_R38_C4 1 0.9999915883342296 true
Q433_R38 Q433_R38_C6 2 0.9999896529548568 true
Q433_R38 Q433_R38_C9 3 0.9981094422490054 true
Q433_R38 Q433_R38_C2 4 0.9974858729872701 true
Q433_R38 Q433_R38_C10 5 0.9946654821520214 true
Q433_R38 Q433_R38_C7 6 0.9944293513770348 true
Q433_R38 Q433_R38_C8 7 0.990237740849433 true
Q433_R38 Q433_R38_C3 8 0.9849583449128348 true
Q433_R38 Q433_R38_C1 9 0.9842157835909952 true
Q433_R38 Q433_R38_C5 10 0.8811153682414887 true
Q434_R12 Q434_R12_C6 1 0.9998367177016747 true
Q434_R12 Q434_R12_C7 2 0.9961575790780453 true
Q434_R12 Q434_R12_C2 3 0.9954044549734447 true
Q434_R12 Q434_R12_C3 4 0.9935843130614929 true
Q434_R12 Q434_R12_C9 5 0.9468713928012241 true
Q434_R12 Q434_R12_C5 6 0.9413934282830922 true
Q434_R12 Q434_R12_C4 7 0.9087134401221493 true
Q434_R12 Q434_R12_C1 8 0.8863171514347782 true
Q434_R12 Q434_R12_C8 9 0.8862157399760731 true
Q434_R12 Q434_R12_C10 10 0.7992230025255129 false
Q434_R15 Q434_R15_C7 1 0.9990043946999606 false
Q434_R15 Q434_R15_C1 2 0.9968777467722398 false
Q434_R15 Q434_R15_C6 3 0.9968777467722398 false
Q434_R15 Q434_R15_C9 4 0.9968777467722398 false
Q434_R15 Q434_R15_C5 5 0.9689982064571461 false
Q434_R15 Q434_R15_C8 6 0.9686193606672412 false
Q434_R15 Q434_R15_C2 7 0.9673525408034775 false
Q434_R15 Q434_R15_C4 8 0.9612860359070506 false
Q434_R15 Q434_R15_C3 9 0.7068083417163233 true
Q434_R15 Q434_R15_C10 10 0.6751152062588921 false
Q434_R22 Q434_R22_C8 1 0.9924000670338919 false
Q434_R22 Q434_R22_C1 2 0.9551026631292056 false
Q434_R22 Q434_R22_C7 3 0.9551026631292056 false
Q434_R22 Q434_R22_C9 4 0.9551026631292056 false
Q434_R22 Q434_R22_C3 5 0.9436186473549372 true
Q434_R22 Q434_R22_C4 6 0.9137018454610532 false
Q434_R22 Q434_R22_C10 7 0.8877952017703383 false
Q434_R22 Q434_R22_C5 8 0.8446708287846634 false
Q434_R22 Q434_R22_C6 9 0.6993678064121066 false
Q434_R22 Q434_R22_C2 10 0.5377523620150879 true
Q434_R28 Q434_R28_C7 1 0.998303194598103 false
Q434_R28 Q434_R28_C4 2 0.9980755593577879 false
Q434_R28 Q434_R28_C2 3 0.9966748014337212 false
Q434_R28 Q434_R28_C1 4 0.9908580803665682 false
Q434_R28 Q434_R28_C10 5 0.9908580803665682 false
Q434_R28 Q434_R28_C6 6 0.9564982204389685 false
Q434_R28 Q434_R28_C3 7 0.896882555897205 false
Q434_R28 Q434_R28_C5 8 0.7564488502156479 false
Q434_R28 Q434_R28_C9 9 0.6631805330931323 true
Q434_R28 Q434_R28_C8 10 0.6032263639367887 false
Q434_R31 Q434_R31_C4 1 0.999765338695136 false
Q434_R31 Q434_R31_C3 2 0.997829272705771 false
Q434_R31 Q434_R31_C9 3 0.9960601935736324 false
Q434_R31 Q434_R31_C8 4 0.9806113481201808 true
Q434_R31 Q434_R31_C7 5 0.9561847416783118 true
Q434_R31 Q434_R31_C10 6 0.9298222861017501 false
Q434_R31 Q434_R31_C1 7 0.9209389672027974 false
Q434_R31 Q434_R31_C2 8 0.9209389672027974 false
Q434_R31 Q434_R31_C5 9 0.7788837753323047 false
Q434_R31 Q434_R31_C6 10 0.5097610208239087 true
Q434_R36 Q434_R36_C6 1 0.9999889761689917 false
Q434_R36 Q434_R36_C2 2 0.9999793170695647 false
Q434_R36 Q434_R36_C9 3 0.9999249390132978 false
Q434_R36 Q434_R36_C8 4 0.9997756342947375 false
Q434_R36 Q434_R36_C10 5 0.9997282380504982 false
Q434_R36 Q434_R36_C7 6 0.9997207296483137 false
Q434_R36 Q434_R36_C1 7 0.9991922222323146 false
Q434_R36 Q434_R36_C3 8 0.9952156564843352 false
Q434_R36 Q434_R36_C5 9 0.9941784295888992 false
Q434_R36 Q434_R36_C4 10 0.9794241368582827 false
Q434_R37 Q434_R37_C7 1 0.9999908193209239 false
Q434_R37 Q434_R37_C10 2 0.9999408339086212 false
Q434_R37 Q434_R37_C4 3 0.9998856330433648 false
Q434_R37 Q434_R37_C6 4 0.9998026031722719 false
Q434_R37 Q434_R37_C1 5 0.9987050527353786 false
Q434_R37 Q434_R37_C3 6 0.9984800329184462 false
Q434_R37 Q434_R37_C2 7 0.9942886951339385 false
Q434_R37 Q434_R37_C5 8 0.991152045625935 false
Q434_R37 Q434_R37_C8 9 0.9792077551166825 false
Q434_R37 Q434_R37_C9 10 0.8140953029700326 false
Q434_R6 Q434_R6_C3 1 0.9992877001444403 false
Q434_R6 Q434_R6_C6 2 0.9991378093471625 false
Q434_R6 Q434_R6_C9 3 0.998092938896926 false
Q434_R6 Q434_R6_C2 4 0.9978660035440668 false
Q434_R6 Q434_R6_C10 5 0.9932723977234429 false
Q434_R6 Q434_R6_C4 6 0.992890008542793 false
Q434_R6 Q434_R6_C7 7 0.9906851473146563 false
Q434_R6 Q434_R6_C5 8 0.9746483878453565 false
Q434_R6 Q434_R6_C1 9 0.9557322549458895 false
Q434_R6 Q434_R6_C8 10 0.9298077757076271 false
Q435_R28 Q435_R28_C7 1 0.999416658130242 true
Q435_R28 Q435_R28_C8 2 0.9871047601683668 false
Q435_R28 Q435_R28_C9 3 0.9680639531428501 true
Q435_R28 Q435_R28_C6 4 0.9574830233774754 false
Q435_R28 Q435_R28_C10 5 0.9245815533826774 false
Q435_R28 Q435_R28_C1 6 0.9245596560089321 false
Q435_R28 Q435_R28_C4 7 0.833447122038341 true
Q435_R28 Q435_R28_C3 8 0.7779501289536235 false
Q435_R28 Q435_R28_C5 9 0.6722959198030434 true
Q435_R28 Q435_R28_C2 10 0.5138345022355073 true
Q435_R40 Q435_R40_C8 1 0.9822046132228666 true
Q435_R40 Q435_R40_C7 2 0.9655882478584251 true
Q435_R40 Q435_R40_C4 3 0.9608357651625555 true
Q435_R40 Q435_R40_C6 4 0.9333618125775125 true
Q435_R40 Q435_R40_C5 5 0.9309576162789931 true
Q435_R40 Q435_R40_C9 6 0.9114474993984739 true
Q435_R40 Q435_R40_C10 7 0.9037417823343974 true
Q435_R40 Q435_R40_C3 8 0.7598219753744804 true
Q435_R40 Q435_R40_C1 9 0.5269882858913499 false
Q435_R40 Q435_R40_C2 10 0.5269882858913499 false
Q435_R46 Q435_R46_C8 1 0.9935054027905839 false
Q435_R46 Q435_R46_C4 2 0.9920346112668805 false
Q435_R46 Q435_R46_C10 3 0.9883556159983773 false
Q435_R46 Q435_R46_C1 4 0.9786458245961577 false
Q435_R46 Q435_R46_C2 5 0.9700299880345804 true
Q435_R46 Q435_R46_C5 6 0.9288149516920233 false
Q435_R46 Q435_R46_C7 7 0.9068599059335476 false
Q435_R46 Q435_R46_C3 8 0.7732812531424174 false
Q435_R46 Q435_R46_C9 9 0.7164626460598655 false
Q435_R46 Q435_R46_C6 10 0.5207339811526699 false
Q435_R6 Q435_R6_C9 1 0.9990117869557903 false
Q435_R6 Q435_R6_C5 2 0.9972175871814073 false
Q435_R6 Q435_R6_C8 3 0.9968698898058888 false
Q435_R6 Q435_R6_C3 4 0.9949791048240485 false
Q435_R6 Q435_R6_C10 5 0.989057762105382 false
Q435_R6 Q435_R6_C2 6 0.9867353113064532 false
Q435_R6 Q435_R6_C7 7 0.9772189073592996 false
Q435_R6 Q435_R6_C6 8 0.9660418711960517 false
Q435_R6 Q435_R6_C4 9 0.6931814341751714 false
Q435_R6 Q435_R6_C1 10 0.6832492762158427 false
Q436_R14 Q436_R14_C2 1 0.9993436845653125 false
Q436_R14 Q436_R14_C9 2 0.9987732252472761 false
Q436_R14 Q436_R14_C10 3 0.9871876020423193 false
Q436_R14 Q436_R14_C6 4 0.9862507842044171 false
Q436_R14 Q436_R14_C7 5 0.8733554482763122 false
Q436_R14 Q436_R14_C5 6 0.7735076014760398 true
Q436_R14 Q436_R14_C3 7 0.6628568680125729 false
Q436_R14 Q436_R14_C4 8 0.5984802146623858 false
Q436_R14 Q436_R14_C8 9 0.5331719815930053 false
Q436_R14 Q436_R14_C1 10 0.5262801992440331 true
Q436_R19 Q436_R19_C6 1 0.9999999988507402 true
Q436_R19 Q436_R19_C10 2 0.999998324768876 true
Q436_R19 Q436_R19_C3 3 0.9999913615786751 true
Q436_R19 Q436_R19_C9 4 0.9999717442313166 true
Q436_R19 Q436_R19_C4 5 0.9999464249970634 true
Q436_R19 Q436_R19_C8 6 0.9999464249970634 true
Q436_R19 Q436_R19_C2 7 0.9998843458679558 true
Q436_R19 Q436_R19_C5 8 0.9775578864120448 true
Q436_R19 Q436_R19_C7 9 0.9639157917983903 true
Q436_R19 Q436_R19_C1 10 0.8158335223447053 true
Q436_R25 Q436_R25_C4 1 0.9999990917745349 true
Q436_R25 Q436_R25_C7 2 0.9999990426875748 true
Q436_R25 Q436_R25_C5 3 0.9999945374043762 false
Q436_R25 Q436_R25_C1 4 0.9999693120370694 true
Q436_R25 Q436_R25_C8 5 0.998400394172679 true
Q436_R25 Q436_R25_C3 6 0.9876641658193849 true
Q436_R25 Q436_R25_C6 7 0.9737227204353975 true
Q436_R25 Q436_R25_C9 8 0.9473867396037079 true
Q436_R25 Q436_R25_C10 9 0.7142005372037584 false
Q436_R25 Q436_R25_C2 10 0.5821184315648357 true
Q436_R32 Q436_R32_C10 1 0.9999995919682572 true
Q436_R32 Q436_R32_C3 2 0.9999942071569087 true
Q436_R32 Q436_R32_C6 3 0.9999883777466969 true
Q436_R32 Q436_R32_C5 4 0.9998236521202027 true
Q436_R32 Q436_R32_C7 5 0.9996976132556963 true
Q436_R32 Q436_R32_C1 6 0.9995447538877297 true
Q436_R32 Q436_R32_C9 7 0.9776625338362179 true
Q436_R32 Q436_R32_C8 8 0.9389076628613993 true
Q436_R32 Q436_R32_C2 9 0.8821207585332976 true
Q436_R32 Q436_R32_C4 10 0.7336202671984089 false
Q436_R34 Q436_R34_C8 1 0.9997931452023792 false
Q436_R34 Q436_R34_C5 2 0.9919417259138255 true
Q436_R34 Q436_R34_C3 3 0.9692721859472508 true
Q436_R34 Q436_R34_C10 4 0.9098306530299561 true
Q436_R34 Q436_R34_C6 5 0.8592831436545592 true
Q436_R34 Q436_R34_C4 6 0.8117964482035512 true
Q436_R34 Q436_R34_C2 7 0.761007943077125 true
Q436_R34 Q436_R34_C9 8 0.6377417146102949 true
Q436_R34 Q436_R34_C1 9 0.6308159609133152 true
Q436_R34 Q436_R34_C7 10 0.5437600546877597 false
Q437_R24 Q437_R24_C10 1 0.9999939992800416 true
Q437_R24 Q437_R24_C2 2 0.9992224835091167 false
Q437_R24 Q437_R24_C8 3 0.9980594829185979 false
Q437_R24 Q437_R24_C7 4 0.956636179291389 true
Q437_R24 Q437_R24_C3 5 0.9494881318927797 true
Q437_R24 Q437_R24_C1 6 0.9230497217769198 false
Q437_R24 Q437_R24_C4 7 0.9127865507888777 false
Q437_R24 Q437_R24_C9 8 0.6342956175457762 false
Q437_R24 Q437_R24_C6 9 0.5755789637593162 false
Q437_R24 Q437_R24_C5 10 0.5129979215976059 true
Q437_R32 Q437_R32_C9 1 0.9946763205122625 true
Q437_R32 Q437_R32_C6 2 0.9715896247170956 true
Q437_R32 Q437_R32_C7 3 0.9715896247170956 true
Q437_R32 Q437_R32_C3 4 0.9639754200161653 true
Q437_R32 Q437_R32_C8 5 0.8951086949768202 true
Q437_R32 Q437_R32_C1 6 0.8419178047652531 true
Q437_R32 Q437_R32_C10 7 0.8419178047652531 true
Q437_R32 Q437_R32_C2 8 0.8053063731186929 true
Q437_R32 Q437_R32_C4 9 0.8000039933515691 false
Q437_R32 Q437_R32_C5 10 0.8000039933515691 false
Q437_R55 Q437_R55_C5 1 0.9998452924047864 false
Q437_R55 Q437_R55_C6 2 0.9998452924047864 false
Q437_R55 Q437_R55_C7 3 0.9995862396624784 false
Q437_R55 Q437_R55_C3 4 0.9963354219341235 false
Q437_R55 Q437_R55_C4 5 0.9937591316191836 false
Q437_R55 Q437_R55_C2 6 0.9905539465970639 false
Q437_R55 Q437_R55_C10 7 0.9825758428344129 true
Q437_R55 Q437_R55_C9 8 0.973174666522552 false
Q437_R55 Q437_R55_C8 9 0.9262317747443043 false
Q437_R55 Q437_R55_C1 10 0.7709889979936522 false
Q437_R60 Q437_R60_C1 1 0.9999933320322888 true
Q437_R60 Q437_R60_C5 2 0.994030852592777 true
Q437_R60 Q437_R60_C10 3 0.9928840855598448 true
Q437_R60 Q437_R60_C4 4 0.9903977693985906 false
Q437_R60 Q437_R60_C8 5 0.966588657520877 true
Q437_R60 Q437_R60_C7 6 0.9442847563419842 false
Q437_R60 Q437_R60_C9 7 0.928504367369329 true
Q437_R60 Q437_R60_C2 8 0.8634625139396248 true
Q437_R60 Q437_R60_C6 9 0.7886264309158447 true
Q437_R60 Q437_R60_C3 10 0.5496498739386919 true
Q437_R63 Q437_R63_C8 1 0.9994210467717132 false
Q437_R63 Q437_R63_C7 2 0.9938780879296055 false
Q437_R63 Q437_R63_C5 3 0.9914012703447851 false
Q437_R63 Q437_R63_C4 4 0.9205354591551824 true
Q437_R63 Q437_R63_C9 5 0.7852512061181685 false
Q437_R63 Q437_R63_C10 6 0.7852512061181685 false
Q437_R63 Q437_R63_C6 7 0.7749783797266936 false
Q437_R63 Q437_R63_C1 8 0.7282170256943987 false
Q437_R63 Q437_R63_C2 9 0.7282170256943987 false
Q437_R63 Q437_R63_C3 10 0.5078952754075818 false
Q437_R65 Q437_R65_C5 1 0.9889229327275535 false
Q437_R65 Q437_R65_C2 2 0.9799462147849849 false
Q437_R65 Q437_R65_C9 3 0.9441061682257653 true
Q437_R65 Q437_R65_C4 4 0.8825724989429802 false
Q437_R65 Q437_R65_C3 5 0.8803053959943586 false
Q437_R65 Q437_R65_C8 6 0.7401418610725765 true
Q437_R65 Q437_R65_C6 7 0.6787275720576812 true
Q437_R65 Q437_R65_C10 8 0.6587951086525902 false
Q437_R65 Q437_R65_C7 9 0.6330856506443719 true
Q437_R65 Q437_R65_C1 10 0.5383784461935179 true
Q438_R14 Q438_R14_C2 1 0.9999755653729732 false
Q438_R14 Q438_R14_C5 2 0.9999155798308585 false
Q438_R14 Q438_R14_C9 3 0.997001123840427 false
Q438_R14 Q438_R14_C6 4 0.9502077725991699 false
Q438_R14 Q438_R14_C1 5 0.9310547118619404 true
Q438_R14 Q438_R14_C8 6 0.9075839393467722 true
Q438_R14 Q438_R14_C7 7 0.8344357022533455 true
Q438_R14 Q438_R14_C3 8 0.7536563788045371 false
Q438_R14 Q438_R14_C10 9 0.5189751323004552 false
Q438_R14 Q438_R14_C4 10 0.5186956930153035 false
Q438_R2 Q438_R2_C10 1 0.9998735813714309 true
Q438_R2 Q438_R2_C1 2 0.9693371596154108 true
Q438_R2 Q438_R2_C3 3 0.9657343503983277 true
Q438_R2 Q438_R2_C8 4 0.9367346043975896 true
Q438_R2 Q438_R2_C2 5 0.7906427437477129 true
Q438_R2 Q438_R2_C6 6 0.7682604752900363 true
Q438_R2 Q438_R2_C9 7 0.743927957224563 false
Q438_R2 Q438_R2_C7 8 0.7424142106064588 true
Q438_R2 Q438_R2_C5 9 0.5465781129135333 true
Q438_R2 Q438_R2_C4 10 0.5156483293628475 false
Q438_R30 Q438_R30_C8 1 0.9992543504913523 false
Q438_R30 Q438_R30_C7 2 0.9976799125539045 false
Q438_R30 Q438_R30_C1 3 0.9943770253252194 false
Q438_R30 Q438_R30_C6 4 0.9933022205881847 false
Q438_R30 Q438_R30_C9 5 0.9886185997591761 false
Q438_R30 Q438_R30_C10 6 0.9866420186443638 false
Q438_R30 Q438_R30_C4 7 0.9502622177783706 false
Q438_R30 Q438_R30_C2 8 0.927252095512998 false
Q438_R30 Q438_R30_C5 9 0.7869775207654018 true
Q438_R30 Q438_R30_C3 10 0.5347776584790184 false
Q438_R32 Q438_R32_C1 1 0.9999999975703779 true
Q438_R32 Q438_R32_C9 2 0.999999436425646 true
Q438_R32 Q438_R32_C4 3 0.9999800803371591 true
Q438_R32 Q438_R32_C6 4 0.9998600913536906 true
Q438_R32 Q438_R32_C10 5 0.9993872853285861 true
Q438_R32 Q438_R32_C8 6 0.9987524987893301 true
Q438_R32 Q438_R32_C5 7 0.9985652020055118 true
Q438_R32 Q438_R32_C3 8 0.9962942263257383 true
Q438_R32 Q438_R32_C7 9 0.9949950279402776 true
Q438_R32 Q438_R32_C2 10 0.9738726543089264 true
Q439_R18 Q439_R18_C8 1 0.9999952766539353 true
Q439_R18 Q439_R18_C1 2 0.9999851157896895 true
Q439_R18 Q439_R18_C6 3 0.997523939062704 true
Q439_R18 Q439_R18_C7 4 0.9967836578495677 true
Q439_R18 Q439_R18_C9 5 0.9533709392823727 true
Q439_R18 Q439_R18_C10 6 0.9493538558656722 true
Q439_R18 Q439_R18_C5 7 0.7873976788602471 false
Q439_R18 Q439_R18_C2 8 0.7869568228298296 false
Q439_R18 Q439_R18_C3 9 0.7112368673326778 true
Q439_R18 Q439_R18_C4 10 0.5666192592909765 true
Q439_R51 Q439_R51_C10 1 0.9999999982512757 true
Q439_R51 Q439_R51_C7 2 0.9999997688517223 true
Q439_R51 Q439_R51_C6 3 0.9995910882211567 true
Q439_R51 Q439_R51_C5 4 0.9995597164013634 true
Q439_R51 Q439_R51_C3 5 0.9989748836751778 true
